Time,OrderType,Price,Volume
6665,1,657.3666243822552,7.0
6666,1,657.503514595754,74.0
6667,7,657.6746862788949,83.0
6668,7,657.6257900687331,65.0
6670,1,657.8261324625378,72.0
6671,1,657.4165509859253,29.0
6672,1,657.6757176715003,4.0
6674,8,657.8866328677631,33.0
6676,7,657.6981933690473,92.0
6678,2,657.1419907721822,1.0
6681,8,656.8525507596182,7.0
6682,1,657.1242444528207,123.0
6684,1,657.5897466975986,54.0
6686,8,657.8591406468264,22.0
6691,1,657.9130348371474,45.0
6699,8,657.5786224069799,81.0
6707,1,657.6180262605335,22.0
6712,1,657.7325995258897,47.0
6714,1,658.2543606405125,129.0
6715,7,658.5274563958363,224.0
6718,1,658.638757491389,36.0
6719,7,658.6798075870365,3.0
6721,1,658.4765431790831,39.0
6723,1,658.3362607433193,65.0
6724,7,658.3871684425319,67.0
6725,1,658.239992966217,47.0
6729,1,658.0405958313637,37.0
6730,1,658.157747545385,44.0
6732,1,657.976319320057,54.0
6735,8,657.886176283634,370.0
6737,7,658.0834019156744,164.0
6738,1,657.9823012073289,146.0
6739,1,658.2839501220656,41.0
6741,1,658.8282858689844,148.0
6749,1,659.0973081891391,142.0
6750,1,659.6201518894719,91.0
6756,1,659.5711110395704,124.0
6757,7,660.2750029463738,2.0
6762,7,660.4452026225694,6.0
6764,2,660.4802499588845,1.0
6768,1,660.3979850903265,161.0
6769,1,660.2572933088475,97.0
6770,1,660.3891194645735,282.0
6771,1,660.2128284232324,98.0
6773,7,660.2539766238905,290.0
6776,1,660.0653845831566,200.0
6777,1,660.1282500241759,43.0
6780,1,660.1823301081101,70.0
6781,7,660.5353879821806,5.0
6786,8,660.2637444363673,24.0
6787,1,660.3968201420079,222.0
6790,7,660.6090589387405,143.0
6791,8,661.0516150240356,8.0
6793,1,661.0870832738465,48.0
6796,8,661.1825502118168,5.0
6803,1,661.1685461172125,68.0
6804,1,661.9569345092325,52.0
6805,1,661.7902470515633,15.0
6806,7,662.1727387247286,307.0
6807,7,662.4620757575337,11.0
6809,1,662.7722565846276,318.0
6810,1,663.0880231887757,45.0
6811,1,662.8824594387687,6.0
6813,8,662.789164207968,81.0
6815,7,662.5495810262481,21.0
6817,2,662.0325553901956,1.0
6820,8,661.6544825835904,9.0
6821,1,662.2010316299519,229.0
6823,1,662.6362439161524,98.0
6825,8,662.7921936940446,119.0
6830,1,663.2204032554905,81.0
6838,8,662.7456681861546,22.0
6846,1,662.6083363958284,22.0
6851,1,662.9648052646384,135.0
6853,1,662.8605839626825,59.0
6854,7,663.4001599470658,50.0
6857,1,663.4432433025347,35.0
6858,7,663.8390768430261,21.0
6860,1,663.7570204446351,150.0
6862,1,663.8952413960342,18.0
6863,7,663.8668033912503,192.0
6864,1,664.0003294605174,108.0
6868,1,663.8106673280433,104.0
6869,1,664.6022062294231,68.0
6871,1,664.6172162696927,10.0
6874,8,664.2710663657714,43.0
6876,7,664.2466951698909,149.0
6877,1,664.153104107203,54.0
6878,1,663.585342619966,52.0
6880,1,663.7768310511536,90.0
6888,1,664.0631240358138,49.0
6889,1,664.2820013527146,155.0
6895,1,664.7600539136064,99.0
6896,7,664.7426879131225,27.0
6901,7,664.707453474008,19.0
6903,2,664.7454935601785,1.0
6907,1,664.7886642859704,43.0
6908,1,664.9909961441384,21.0
6909,1,665.3212193037623,16.0
6910,1,665.1515864913348,67.0
6912,7,665.1647581882424,2.0
6915,1,665.4705573553557,79.0
6916,1,665.1023850658485,222.0
6919,1,664.9009091431101,239.0
6920,7,664.7234136783809,6.0
6925,8,664.0146683195014,22.0
6926,1,664.7958965755565,2.0
6929,7,665.4133512808697,279.0
6930,8,665.4791437449421,126.0
6932,1,665.6816857540941,91.0
6935,8,666.1564460426245,12.0
6942,1,666.9738720798791,81.0
6943,1,666.7180396189752,37.0
6944,1,666.6827004770777,53.0
6945,7,666.7268391192134,27.0
6946,7,666.5364419924161,76.0
6948,1,666.1676800011064,53.0
6949,1,666.7195740455469,229.0
6950,1,666.5138286166931,16.0
6952,8,667.0105360228163,216.0
6954,7,667.4414709249282,185.0
6956,2,667.4573677927901,1.0
6959,8,667.7423926996,15.0
6960,1,667.5845309786495,19.0
6962,1,668.1041577410497,108.0
6964,8,668.0949533930204,81.0
6969,1,668.2092042151014,72.0
6977,8,668.3779943372268,46.0
6985,1,668.1977910675049,56.0
6990,1,668.8674355342824,40.0
6992,1,669.3263428135427,12.0
6993,7,668.9595580863393,9.0
6996,1,668.7679469523093,132.0
6997,7,668.3123017582756,8.0
6999,1,668.258403114264,27.0
7001,1,668.442389936632,264.0
7002,7,668.0990771890629,122.0
7003,1,668.4101703594438,22.0
7007,1,668.5543470316206,146.0
7008,1,668.5500863640866,99.0
7010,1,668.3591685727285,62.0
7013,8,668.2406726288219,148.0
7015,7,668.2061005572757,71.0
7016,1,667.4062318555403,155.0
7017,1,667.3231043344043,100.0
7019,1,667.1319619323857,62.0
7027,1,667.2344912668347,65.0
7028,1,666.5451724571474,22.0
7034,1,666.1764034667776,62.0
7035,7,666.2599331484753,3.0
7040,7,666.4386460376676,5.0
7042,2,666.7939807041679,1.0
7046,1,667.3447751503121,90.0
7047,1,667.9013263310641,20.0
7048,1,667.707985445725,42.0
7049,1,668.1809851390171,43.0
7051,7,668.360213317715,2.0
7054,1,668.8384890530358,27.0
7055,1,669.1021584938688,83.0
7058,1,669.3308400269789,127.0
7059,7,669.8705464585677,13.0
7064,8,670.1519387282771,250.0
7065,1,669.7811764595752,20.0
7068,7,669.6125187785714,47.0
7069,8,669.9227818051185,45.0
7071,1,669.1208581691346,61.0
7074,8,669.2939955277669,290.0
7081,1,669.1222616930507,27.0
7082,1,669.1639651800228,138.0
7083,1,668.9330222674236,155.0
7084,7,668.6600286054687,19.0
7085,7,668.6155733883766,10.0
7087,1,668.9220970771119,13.0
7088,1,668.7328159200596,11.0
7089,1,668.7180558996374,156.0
7091,8,668.359470754162,42.0
7093,7,667.9041038632637,7.0
7095,2,667.8255565733092,1.0
7098,8,668.1497034208952,85.0
7099,1,667.9606408237703,27.0
7101,1,668.2221828911534,35.0
7103,8,668.3157689357963,122.0
7108,1,668.2325281289892,161.0
7116,8,668.7196683472082,38.0
7124,1,668.7561669909828,110.0
7129,1,669.0882598700778,52.0
7131,1,669.2734391917663,29.0
7132,7,669.3281204771072,44.0
7135,1,669.1303374113459,37.0
7136,7,668.6962215675185,181.0
7138,1,668.4936569830318,102.0
7140,1,668.4789022412363,59.0
7141,7,668.33648889389,14.0
7142,1,668.6571356615412,11.0
7146,1,669.1775973056274,91.0
7147,1,669.29783706756,82.0
7149,1,669.2144739411137,104.0
7152,8,668.9970801040093,38.0
7154,7,669.7110313709442,143.0
7155,1,669.4450799010921,92.0
7156,1,669.4558340283495,64.0
7158,1,669.4212965326174,10.0
7166,1,668.987225383306,43.0
7167,1,668.9350555238368,142.0
7173,1,669.1500383446901,3.0
7174,7,669.4268186434256,4.0
7179,7,669.5993773913129,34.0
7181,2,669.4977910140003,1.0
7185,1,670.3193171427504,212.0
7186,1,670.4544195421853,171.0
7187,1,670.4946508700393,12.0
7188,1,670.4553090636874,85.0
7190,7,670.7138843924934,66.0
7193,1,670.6193821154685,108.0
7194,1,670.4114835707895,97.0
7197,1,670.1865286710471,156.0
7198,7,670.3216043070565,22.0
7203,8,670.2803960001161,43.0
7204,1,670.0378052192415,6.0
7207,7,669.4073923620709,37.0
7208,8,669.7041271422318,9.0
7210,1,669.2788747633542,75.0
7213,8,669.9642616642449,4.0
7220,1,669.630245866456,32.0
7221,1,669.75817785553,123.0
7222,1,669.7982116204042,30.0
7223,7,669.6210584838644,38.0
7224,7,669.5658085656079,60.0
7226,1,669.3135695778489,91.0
7227,1,669.4031398031763,3.0
7228,1,669.5835828777562,43.0
7230,8,669.7510606009955,170.0
7232,7,669.673983852309,185.0
7234,2,669.6609704342712,1.0
7237,8,669.809784750627,2.0
7238,1,670.293609009545,233.0
7240,1,670.0995756176442,31.0
7242,8,670.0944645953699,20.0
7247,1,670.2826027218739,163.0
7255,8,670.4945251815703,132.0
7263,1,670.0186329461161,25.0
7268,1,669.7689544649706,315.0
7270,1,669.8868298549924,51.0
7271,7,669.6372004894894,71.0
7274,1,669.6017066185549,19.0
7275,7,669.7870280436493,211.0
7277,1,669.5544311090531,37.0
7279,1,669.9944762022801,64.0
7280,7,669.9173714406733,415.0
7281,1,669.8339311492948,54.0
7285,1,670.148719797901,15.0
7286,1,669.8034813588957,231.0
7288,1,669.9878935766427,25.0
7291,8,670.0291401663724,50.0
7293,7,670.0724307347839,35.0
7294,1,669.6563930283927,47.0
7295,1,669.6996595136196,44.0
7297,1,669.5006640397254,117.0
7305,1,669.4466695556172,10.0
7306,1,668.8901760140982,108.0
7312,1,668.7236259854017,106.0
7313,7,668.4913983384276,211.0
7318,7,668.4392671452083,413.0
7320,2,668.7223468772244,1.0
7324,1,669.0489096094547,75.0
7325,1,669.2441177144378,31.0
7326,1,669.5461855334786,25.0
7327,1,669.4988841068375,91.0
7329,7,669.2791942832417,147.0
7332,1,669.4526558466381,53.0
7333,1,669.1421222443837,25.0
7336,1,669.1817732170956,62.0
7337,7,669.6927034473676,8.0
7342,8,669.5659142671803,4.0
7343,1,669.6635937220898,49.0
7346,7,669.4848268575157,142.0
7347,8,669.8054857380461,51.0
7349,1,669.9295221010083,82.0
7352,8,670.0324467747254,35.0
7359,1,670.4197021517632,27.0
7360,1,670.0663223054843,159.0
7361,1,670.2375759292981,318.0
7362,7,670.5960112325288,48.0
7363,7,670.8406746916964,48.0
7365,1,670.4056831786141,68.0
7366,1,670.7178503953372,178.0
7367,1,670.6814878656716,215.0
7369,8,671.1402973970227,223.0
7371,7,670.6819099612911,2.0
7373,2,670.5638419100467,1.0
7376,8,670.5356140902571,3.0
7377,1,670.8713527981079,47.0
7379,1,670.9554711641558,35.0
7381,8,670.2400810238103,227.0
7386,1,670.3388183200791,44.0
7394,8,670.1006838246188,87.0
7402,1,669.8558438271587,104.0
7407,1,669.7730437029976,27.0
7409,1,670.3536828913582,28.0
7410,7,670.3916630647606,122.0
7413,1,670.341821384167,51.0
7414,7,670.3375493251374,106.0
7416,1,670.8832116435754,114.0
7418,1,670.5920371507074,62.0
7419,7,669.961102837982,45.0
7420,1,670.4450363986199,127.0
7424,1,670.6296252511426,80.0
7425,1,670.4286287842453,11.0
7427,1,670.6111710953684,64.0
7430,8,669.8963085125031,23.0
7432,7,670.2761960720984,19.0
7433,1,670.1052999200684,37.0
7434,1,670.3519437130219,142.0
7436,1,670.7556782326438,229.0
7444,1,670.8124243227775,128.0
7445,1,670.4779856670195,37.0
7451,1,670.3111207022204,79.0
7452,7,669.9402681847478,48.0
7457,7,669.4827003664875,48.0
7459,2,669.1420746055355,1.0
7463,1,669.2598396683952,430.0
7464,1,669.154628756318,200.0
7465,1,669.1940636286269,30.0
7466,1,668.7008509472004,44.0
7468,7,669.1831948924485,220.0
7471,1,669.7375871738335,42.0
7472,1,669.6113113799428,187.0
7475,1,669.8161409133118,144.0
7476,7,669.3639052027679,5.0
7481,8,670.1677484926541,61.0
7482,1,670.4702331986385,118.0
7485,7,670.5002974220916,33.0
7486,8,670.037993689611,26.0
7488,1,669.7814335151669,66.0
7491,8,669.7402584154567,28.0
7498,1,669.9207923631074,100.0
7499,1,670.044070621664,35.0
7500,1,670.1470475085954,138.0
7501,7,670.7694723007269,22.0
7502,7,670.7609545656798,19.0
7504,1,670.7470728181661,22.0
7505,1,670.5576752083027,331.0
7506,1,670.9983796544108,215.0
7508,8,671.2825431541211,50.0
7510,7,671.4020523470512,22.0
7512,2,672.1516474718616,1.0
7515,8,672.2873386326162,100.0
7516,1,672.4834916126057,22.0
7518,1,672.6504123970773,29.0
7520,8,673.0225799982085,42.0
7525,1,673.3477817386436,108.0
7533,8,673.5881291063835,209.0
7541,1,673.4185127961621,160.0
7546,1,673.5139975574316,144.0
7548,1,673.5543563008908,51.0
7549,7,673.9019327147645,45.0
7552,1,673.753110405653,82.0
7553,7,673.9475329129525,286.0
7555,1,673.9895371381409,59.0
7557,1,674.0003642686556,27.0
7558,7,673.4241846997446,9.0
7559,1,673.672050065383,106.0
7563,1,673.6174722899874,30.0
7564,1,673.4378757997522,281.0
7566,1,673.3989270717964,142.0
7569,8,673.6605470110276,9.0
7571,7,674.1367960615504,6.0
7572,1,674.112062905556,86.0
7573,1,673.9061911149327,49.0
7575,1,674.1237374313765,27.0
7583,1,674.4449122561062,2.0
7584,1,674.4921945525736,62.0
7590,1,674.3414189682942,81.0
7591,7,673.9718860251284,9.0
7596,7,673.4683064814565,111.0
7598,2,673.17542213153,1.0
7602,1,673.207031981307,87.0
7603,1,673.2027416624159,205.0
7604,1,673.7752126735677,82.0
7605,1,674.0054913337839,61.0
7607,7,673.6361424758959,333.0
7610,1,673.062723854905,126.0
7611,1,673.0994595421574,188.0
7614,1,673.3450363713914,129.0
7615,7,673.3766541856313,53.0
7620,8,673.4523983171819,63.0
7621,1,673.1322460336353,178.0
7624,7,673.0962849279153,2.0
7625,8,672.7606826834359,10.0
7627,1,672.7637019259392,5.0
7630,8,672.4973495510968,14.0
7637,1,672.6716451853096,41.0
7638,1,673.439957292136,100.0
7639,1,673.0673737323305,43.0
7640,7,673.1431661987995,32.0
7641,7,673.2883637824164,19.0
7643,1,672.4824114138536,142.0
7644,1,673.0158731470814,200.0
7645,1,673.3308201543038,204.0
7647,8,673.2476542276364,37.0
7649,7,673.7245781837679,9.0
7651,2,674.2310541209619,1.0
7654,8,673.6608700046453,151.0
7655,1,673.9514260652071,148.0
7657,1,674.3336132175773,123.0
7659,8,673.9899495177995,38.0
7664,1,674.0345719463753,149.0
7672,8,674.5760081873165,121.0
7680,1,674.7789120302917,318.0
7685,1,674.3805800473239,123.0
7687,1,674.246205835476,67.0
7688,7,674.1315454721579,8.0
7691,1,674.4485118113619,51.0
7692,7,674.4852721614417,146.0
7694,1,674.5214611844817,19.0
7696,1,674.3811478856642,99.0
7697,7,674.1807613479044,251.0
7698,1,674.0740013307825,206.0
7702,1,673.9329259881066,73.0
7703,1,673.9567679083762,171.0
7705,1,673.7356152717283,54.0
7708,8,673.9099467148757,140.0
7710,7,673.6845120708682,1.0
7711,1,673.2217476688473,32.0
7712,1,672.9345351686953,222.0
7714,1,672.3013968894819,133.0
7722,1,672.1581691944333,423.0
7723,1,671.9125774372378,108.0
7729,1,671.6878109481288,135.0
7730,7,671.5646456143927,8.0
7735,7,671.2178661357427,16.0
7737,2,671.5288729953511,1.0
7741,1,671.4941308056079,76.0
7742,1,671.3510750912528,44.0
7743,1,671.9330823055038,150.0
7744,1,671.7606713087399,49.0
7746,7,671.612321868827,25.0
7749,1,672.1450933840374,213.0
7750,1,671.9367218539948,178.0
7753,1,672.07664614875,26.0
7754,7,672.0590890117146,286.0
7759,8,672.7326693438106,87.0
7760,1,672.7642584035399,52.0
7763,7,672.7529953140776,7.0
7764,8,672.9113260440351,38.0
7766,1,672.7191186137059,11.0
7769,8,673.0063904505967,9.0
7776,1,673.0821760498878,213.0
7777,1,672.8498808782346,127.0
7778,1,672.5578528181479,66.0
7779,7,672.6168943489746,15.0
7780,7,672.9768030672433,106.0
7782,1,672.9267691889697,27.0
7783,1,673.4128449418495,72.0
7784,1,673.3745838349151,49.0
7786,8,672.830732473175,2.0
7788,7,672.7942553949891,186.0
7790,2,672.458803740836,1.0
7793,8,672.317874578669,104.0
7794,1,672.1232138953009,222.0
7796,1,672.1651044186013,142.0
7798,8,672.2446966494624,9.0
7803,1,672.4409631375975,318.0
7811,8,672.6434324998093,38.0
7819,1,672.5959122619744,101.0
7824,1,673.4022076018961,24.0
7826,1,673.4591775890447,42.0
7827,7,673.4036109905343,217.0
7830,1,673.472359180951,48.0
7831,7,673.1507181889745,20.0
7833,1,673.6746774961009,73.0
7835,1,673.9226350599258,50.0
7836,7,673.7815913963364,186.0
7837,1,673.7527299089741,43.0
7841,1,673.7843668670077,107.0
7842,1,673.253578175005,99.0
7844,1,673.8260924159715,54.0
7847,8,673.7351074628126,57.0
7849,7,673.8965015014852,29.0
7850,1,674.1871591920548,144.0
7851,1,674.393388446062,31.0
7853,1,675.2209218555831,118.0
7861,1,675.6646910843441,267.0
7862,1,675.7314531555749,170.0
7868,1,675.5329652989426,88.0
7869,7,675.9757583296583,58.0
7874,7,676.0425511372794,18.0
7876,2,676.0109460818146,1.0
7880,1,676.3330200351077,35.0
7881,1,676.6495193467059,204.0
7882,1,676.8669814473941,75.0
7883,1,677.0405853702136,239.0
7885,7,676.4642687886968,33.0
7888,1,676.2980066010032,45.0
7889,1,676.1941076007838,138.0
7892,1,676.3839582849465,15.0
7893,7,676.5202830086515,3.0
7898,8,677.002773321411,54.0
7899,1,676.5637861343814,37.0
7902,7,676.6842355529925,6.0
7903,8,676.3192704011365,35.0
7905,1,676.3223056140131,3.0
7908,8,675.9069082172115,11.0
7915,1,675.3896900124234,47.0
7916,1,675.2879648624137,17.0
7917,1,675.4336250810226,8.0
7918,7,676.1037258424619,2.0
7919,7,676.2893178060876,38.0
7921,1,676.1618067149659,178.0
7922,1,675.9681326295802,65.0
7923,1,676.1359183557483,104.0
7925,8,676.4394596336462,6.0
7927,7,676.5095890156815,178.0
7929,2,676.2365660964158,1.0
7932,8,676.5098700181825,4.0
7933,1,677.3208573371096,59.0
7935,1,677.0948265926537,204.0
7937,8,676.7526437848861,33.0
7942,1,676.7974491214234,318.0
7950,8,676.8135688264261,56.0
7958,1,677.062681713248,72.0
7963,1,676.8194514223802,95.0
7965,1,676.3390699880217,16.0
7966,7,677.0608566000355,62.0
7969,1,677.620718992273,156.0
7970,7,677.5728471240996,10.0
7972,1,677.8493264219102,2.0
7974,1,677.8042602632156,71.0
7975,7,678.2920441588237,76.0
7976,1,677.77224041067,83.0
7980,1,677.3116740435753,41.0
7981,1,677.2801602686513,423.0
7983,1,677.8314739506259,35.0
7986,8,678.1561305715168,44.0
7988,7,677.6750769644947,76.0
7989,1,677.4489280123604,25.0
7990,1,678.0003790731799,156.0
7992,1,677.7111278945722,99.0
8000,1,677.615639719597,43.0
8001,1,677.838983988754,67.0
8007,1,678.0004461470035,123.0
8008,7,678.365195635978,334.0
8013,7,677.9742799918996,77.0
8015,2,677.636245604904,1.0
8019,1,677.3421401827702,219.0
8020,1,677.5271753573841,29.0
8021,1,677.3281600292996,120.0
8022,1,676.790137936334,188.0
8024,7,677.0392421990133,1.0
8027,1,677.0785719861218,2.0
8028,1,677.1338909700003,64.0
8031,1,677.4259449760935,15.0
8032,7,677.3794729266788,345.0
8037,8,677.014132803159,213.0
8038,1,676.791976920695,18.0
8041,7,677.1809012517693,40.0
8042,8,677.5796020732361,9.0
8044,1,678.1558178792267,84.0
8047,8,678.9129533290917,49.0
8054,1,678.423513988909,146.0
8055,1,678.7161242211401,140.0
8056,1,678.2935360346256,126.0
8057,7,677.8045432423994,294.0
8058,7,677.7207605884828,311.0
8060,1,678.0831978123141,131.0
8061,1,678.6598418776912,66.0
8062,1,678.9661595469546,79.0
8064,8,679.0642083848118,1.0
8066,7,679.3873481886536,6.0
8068,2,679.7021403541754,1.0
8071,8,679.4544684110066,81.0
8072,1,680.0075520043089,28.0
8074,1,679.5675385346273,30.0
8076,8,679.5117256673818,84.0
8081,1,679.8970659773671,315.0
8089,8,679.6527213386629,170.0
8097,1,679.648255714398,56.0
8102,1,679.9257795465758,47.0
8104,1,679.8864555863868,23.0
8105,7,679.6091508733774,6.0
8108,1,679.9285333893046,67.0
8109,7,680.0249412136476,14.0
8111,1,679.6235124219768,42.0
8113,1,679.8320688135686,371.0
8114,7,679.6861351495259,7.0
8115,1,679.2272355747007,91.0
8119,1,679.2919260140329,232.0
8120,1,679.1764075901075,142.0
8122,1,678.9485116419905,23.0
8125,8,679.0233308511982,165.0
8127,7,678.7961856909147,192.0
8128,1,679.0460283140086,123.0
8129,1,679.0316458642326,2.0
8131,1,679.2298938491264,21.0
8139,1,679.3003125274533,144.0
8140,1,679.3112249715451,104.0
8146,1,678.844595492646,206.0
8147,7,679.0766067346814,76.0
8152,7,679.261503691495,20.0
8154,2,678.9159025781972,1.0
8158,1,679.0981807991412,50.0
8159,1,678.9829181220105,60.0
8160,1,678.7557864804904,21.0
8161,1,679.1246723431656,8.0
8163,7,679.1406545529511,121.0
8166,1,679.702236732481,229.0
8167,1,679.8650602039995,51.0
8170,1,679.2999061262907,108.0
8171,7,679.1003700802064,6.0
8176,8,679.9159059515092,65.0
8177,1,680.1016442230813,101.0
8180,7,680.0973099651287,46.0
8181,8,679.5665908245059,171.0
8183,1,679.547370393275,199.0
8186,8,679.7048006120884,21.0
8193,1,679.6702420456877,188.0
8194,1,680.1566111896204,137.0
8195,1,680.1806732870035,30.0
8196,7,680.0304644012629,68.0
8197,7,679.9022479349832,67.0
8199,1,679.5455917185673,12.0
8200,1,679.50571884107,110.0
8201,1,679.2697468968169,37.0
8203,8,679.5994484857272,5.0
8205,7,680.0808720087374,269.0
8207,2,679.7954294096633,1.0
8210,8,679.7355808594756,8.0
8211,1,679.9977353221904,48.0
8213,1,680.8129038284985,90.0
8215,8,680.9082532323982,21.0
8220,1,681.1708599611184,52.0
8228,8,681.5477418008378,140.0
8236,1,681.6111735211376,14.0
8241,1,681.3824605933905,148.0
8243,1,681.4871800404808,29.0
8244,7,681.5967404439432,8.0
8247,1,681.8940317046346,27.0
8248,7,681.9312494036694,6.0
8250,1,682.4802909108646,34.0
8252,1,682.8454774067867,37.0
8253,7,682.7972364251268,27.0
8254,1,682.0535799248694,162.0
8258,1,681.8561003977259,110.0
8259,1,681.9257115080048,29.0
8261,1,682.1047896861347,22.0
8264,8,681.791991020837,76.0
8266,7,681.496081935945,50.0
8267,1,681.4874279895427,189.0
8268,1,681.2127437837302,21.0
8270,1,681.0290801011342,41.0
8278,1,680.8012639827051,126.0
8279,1,680.5911730337139,59.0
8285,1,680.4501433616093,318.0
8286,7,679.9318766192641,345.0
8291,7,680.1799462202542,3.0
8293,2,680.3949979113676,1.0
8297,1,680.3757540499951,27.0
8298,1,680.0029143462773,45.0
8299,1,679.7288284969926,66.0
8300,1,679.2278514316432,76.0
8302,7,679.3964462703419,72.0
8305,1,679.8429597405641,37.0
8306,1,679.6322017969233,46.0
8309,1,679.807391195525,170.0
8310,7,679.8474538604374,58.0
8315,8,679.6435482697157,44.0
8316,1,679.6511069894151,138.0
8319,7,679.2615128370524,142.0
8320,8,679.4718209801356,5.0
8322,1,679.3065248824448,239.0
8325,8,679.4580638799231,51.0
8332,1,679.3512497572433,27.0
8333,1,679.536833776996,8.0
8334,1,679.4820298869581,73.0
8335,7,679.4434239488612,48.0
8336,7,679.7364740775347,3.0
8338,1,680.2897872266271,56.0
8339,1,680.0121588333152,91.0
8340,1,679.9655093672262,233.0
8342,8,680.4227817687356,3.0
8344,7,680.3666406086029,348.0
8346,2,679.8796322133278,1.0
8349,8,679.7658512555341,19.0
8350,1,679.7505886969825,64.0
8352,1,679.3285419705869,423.0
8354,8,678.9747300262411,85.0
8359,1,678.7652027340357,23.0
8367,8,679.0655188547357,72.0
8375,1,679.0175449157923,34.0
8380,1,678.9627829058237,65.0
8382,1,679.0788922338696,85.0
8383,7,679.1229938170044,13.0
8386,1,679.0939035302501,32.0
8387,7,678.9526390764196,8.0
8389,1,679.0100786313928,117.0
8391,1,678.9548557490643,76.0
8392,7,679.251525744494,6.0
8393,1,679.7992315951552,5.0
8397,1,679.8172160031646,45.0
8398,1,679.3856807539562,215.0
8400,1,679.4259387233665,170.0
8403,8,679.5100025722971,9.0
8405,7,679.4707026588463,14.0
8406,1,679.4156551035945,88.0
8407,1,679.2086886436449,14.0
8409,1,678.7421295985491,29.0
8417,1,678.9491156193927,52.0
8418,1,678.7263247903386,188.0
8424,1,678.9244836346334,54.0
8425,7,679.7575770521773,2.0
8430,7,679.6793487267348,245.0
8432,2,679.595398666554,1.0
8436,1,679.311539741316,150.0
8437,1,679.8892054874217,11.0
8438,1,679.905205689381,59.0
8439,1,679.7697306640779,79.0
8441,7,680.0318982973901,7.0
8444,1,679.7876013351004,36.0
8445,1,679.2698392197306,62.0
8448,1,679.3402620393655,22.0
8449,7,679.1529946272666,5.0
8454,8,679.305529521382,61.0
8455,1,679.1647662557343,25.0
8458,7,679.5152378274438,245.0
8459,8,679.5644969099083,11.0
8461,1,679.4398872524263,47.0
8464,8,679.7940576759845,37.0
8471,1,679.4449146993638,78.0
8472,1,679.2085710294988,142.0
8473,1,679.0011427806675,79.0
8474,7,678.7914664809585,45.0
8475,7,678.8285148423348,111.0
8477,1,678.868750733416,35.0
8478,1,678.7443904810543,1.0
8479,1,678.859108544101,65.0
8481,8,679.1593949571858,31.0
8483,7,679.9692359371599,2.0
8485,2,680.1225519168514,1.0
8488,8,680.4376847368973,121.0
8489,1,680.4818745644191,84.0
8491,1,680.549112619005,54.0
8493,8,680.5699629240246,91.0
8498,1,680.6372096825748,82.0
8506,8,680.5638406449636,8.0
8514,1,680.604168427922,423.0
8519,1,680.1637689047886,51.0
8521,1,679.6323880688897,135.0
8522,7,679.4450401291251,46.0
8525,1,680.1259561957212,63.0
8526,7,680.0013656390652,8.0
8528,1,679.5601561942809,90.0
8530,1,679.2031712618995,21.0
8531,7,679.3773743744082,70.0
8532,1,679.5681188039733,21.0
8536,1,679.6120256855905,31.0
8537,1,679.6372376035162,64.0
8539,1,679.9944769932766,54.0
8542,8,680.5172896810867,168.0
8544,7,680.5665107537299,6.0
8545,1,680.2159054136455,56.0
8546,1,680.014905062642,91.0
8548,1,680.0914798735774,68.0
8556,1,680.1767543212216,51.0
8557,1,680.2293508979031,99.0
8563,1,679.9592224585708,57.0
8564,7,680.063723172836,18.0
8569,7,679.8016331789881,8.0
8571,2,679.8269813769383,1.0
8575,1,680.0510545113359,23.0
8576,1,680.1143469347917,104.0
8577,1,680.0998028076638,91.0
8578,1,680.4260932423091,2.0
8580,7,680.1739140515128,251.0
8583,1,680.4906297401842,69.0
8584,1,680.723203553466,142.0
8587,1,680.5989584956267,54.0
8588,7,680.6392993254022,82.0
8593,8,681.3717935043235,30.0
8594,1,681.6225841242178,150.0
8597,7,681.351902412792,24.0
8598,8,681.004661950439,57.0
8600,1,681.3022276107147,233.0
8603,8,681.2163165789614,123.0
8610,1,681.7790243637531,135.0
8611,1,681.9460537416103,62.0
8612,1,681.903593844105,60.0
8613,7,682.1113323488867,22.0
8614,7,682.4299107836282,132.0
8616,1,682.3455563932548,65.0
8617,1,682.0211763946194,144.0
8618,1,681.8157017116748,57.0
8620,8,681.6122779995694,5.0
8622,7,681.6508960502675,59.0
8624,2,681.4229493515797,1.0
8627,8,682.0809036034068,1.0
8628,1,682.055878988984,88.0
8630,1,682.2603503803427,290.0
8632,8,682.8621378772649,16.0
8637,1,682.7592872497845,22.0
8645,8,682.8725882965475,6.0
8653,1,682.6485100164748,37.0
8658,1,682.1876103529372,79.0
8660,1,682.1524160197438,90.0
8661,7,682.5444207732551,87.0
8664,1,682.7435664575725,76.0
8665,7,682.7088533897012,24.0
8667,1,683.2001668906568,20.0
8669,1,683.0748905715215,204.0
8670,7,683.3367266047292,40.0
8671,1,682.8933530572913,47.0
8675,1,682.9338298816629,111.0
8676,1,683.4654040546516,11.0
8678,1,683.2183468833193,73.0
8681,8,682.7319467676771,25.0
8683,7,682.3445622981865,10.0
8684,1,682.1768548450024,21.0
8685,1,682.490475059344,102.0
8687,1,682.297354534008,2.0
8695,1,682.0868019009683,187.0
8696,1,681.8936900252919,281.0
8702,1,681.8455162845513,28.0
8703,7,682.0342263513315,21.0
8708,7,682.1597337137825,6.0
8710,2,682.8938641622228,1.0
8714,1,682.855064374904,67.0
8715,1,682.980722787275,131.0
8716,1,682.7522538102907,3.0
